Material ID,Formula,Transition Metal Group,Crystal System,Space Group,Total Magnetization (μB),Magnetization per Atom (µB/atom),Num Atoms,Is Stable,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-1178425,CoF3,Co,Monoclinic,C2,12.0001511,1.000012591666667,12,False,9.0,27.0,18.0,13.5,6.75,9.0,58.0,93.0,35.0,84.25,13.125,93.0,18.9984032,58.933195,39.9347918,28.98210115,14.975546925,18.9984032,53.5,1768.0,1714.5,482.125,642.9375,53.5,9.0,17.0,8.0,15.0,3.0,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,126.0,69.0,74.25,25.875,57.0,1.88,3.98,2.1,3.455,0.7875,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,7.5,0.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,9.7075,10.245,0.5374999999999996,9.841875,0.2015625000000001,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,15.0,194.0,179.0,59.75,67.125,15.0
mp-1178766,ZnBr2,Zn,Monoclinic,C2/m,0.0001846,6.153333333333333e-05,3,False,30.0,35.0,5.0,33.333333333333336,2.2222222222222214,35.0,69.0,95.0,26.0,86.33333333333333,11.555555555555557,95.0,65.38,79.904,14.524000000000001,75.06266666666666,6.455111111111113,79.904,265.8,692.68,426.87999999999994,408.0933333333333,189.7244444444444,265.8,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,122.0,2.0,120.66666666666667,0.8888888888888905,120.0,1.65,2.96,1.31,2.5233333333333334,0.5822222222222222,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,13.96,29.48,15.52,24.30666666666667,6.897777777777777,29.48,0.0,1.457,1.457,0.9713333333333334,0.6475555555555556,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,107.33333333333333,57.77777777777777,64.0
mp-1178903,VF3,V,Monoclinic,C2/c,4.000001,0.500000125,8,False,9.0,23.0,14.0,12.5,5.25,9.0,46.0,93.0,47.0,81.25,17.625,93.0,18.9984032,50.9415,31.9430968,26.9841774,11.9786613,18.9984032,53.5,2183.0,2129.5,585.875,798.5625,53.5,5.0,17.0,12.0,14.0,4.5,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,153.0,96.0,81.0,36.0,57.0,1.63,3.98,2.35,3.3925,0.88125,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.5,0.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5,2.25,1.0,9.7075,13.01,3.3025,10.533125,1.2384375000000003,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,68.5,80.25,15.0
mp-1178963,TiF3,Ti,Trigonal,R-3m,0.9461433,0.236535825,4,False,9.0,22.0,13.0,12.25,4.875,9.0,43.0,93.0,50.0,80.5,18.75,93.0,18.9984032,47.867,28.8685968,26.2155524,10.8257238,18.9984032,53.5,1941.0,1887.5,525.375,707.8125,53.5,4.0,17.0,13.0,13.75,4.875,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,160.0,103.0,82.75,38.625,57.0,1.54,3.98,2.44,3.37,0.9149999999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.25,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.75,2.625,1.0,9.7075,16.69,6.982500000000002,11.453125,2.6184375000000006,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,2.25333333333e-05,2.25333333333e-05,5.633333333325e-06,8.4499999999875e-06,0.0,15.0,194.0,179.0,59.75,67.125,15.0
mp-1179375,TiF3,Ti,Monoclinic,C2/c,0.0003706,4.6325e-05,8,False,9.0,22.0,13.0,12.25,4.875,9.0,43.0,93.0,50.0,80.5,18.75,93.0,18.9984032,47.867,28.8685968,26.2155524,10.8257238,18.9984032,53.5,1941.0,1887.5,525.375,707.8125,53.5,4.0,17.0,13.0,13.75,4.875,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,160.0,103.0,82.75,38.625,57.0,1.54,3.98,2.44,3.37,0.9149999999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.25,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.75,2.625,1.0,9.7075,16.69,6.982500000000002,11.453125,2.6184375000000006,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,2.25333333333e-05,2.25333333333e-05,5.633333333325e-06,8.4499999999875e-06,0.0,15.0,194.0,179.0,59.75,67.125,15.0
mp-1179500,ScF3,Sc,Monoclinic,C2,8.74e-05,2.185e-05,4,False,9.0,21.0,12.0,12.0,4.5,9.0,11.0,93.0,82.0,72.5,30.75,93.0,18.9984032,44.955912,25.9575088,25.4877804,9.7340658,18.9984032,53.5,1814.0,1760.5,493.625,660.1875,53.5,3.0,17.0,14.0,13.5,5.25,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,170.0,113.0,85.25,42.375,57.0,1.36,3.98,2.62,3.3249999999999997,0.9825000000000002,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,6.0,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,9.7075,22.235,12.5275,12.839375,4.6978125,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,6.35e-06,6.35e-06,1.5875e-06,2.3812500000000003e-06,0.0,15.0,194.0,179.0,59.75,67.125,15.0
mp-1179696,RuF3,Ru,Monoclinic,C2/c,6.0016917,0.7502114625,8,False,9.0,44.0,35.0,17.75,13.125,9.0,56.0,93.0,37.0,83.75,13.875,93.0,18.9984032,101.07,82.0715968,39.5163024,30.7768488,18.9984032,53.5,2607.0,2553.5,691.875,957.5625,53.5,8.0,17.0,9.0,14.75,3.375,17.0,2.0,5.0,3.0,2.75,1.125,2.0,57.0,146.0,89.0,79.25,33.375,57.0,2.2,3.98,1.7799999999999998,3.535,0.6674999999999999,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.25,0.375,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75,1.125,1.0,9.7075,13.51,3.8025,10.658125,1.4259375000000003,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,59.75,67.125,15.0
mp-1179720,RhF3,Rh,Monoclinic,C2/c,3.4730968,0.4341371,8,False,9.0,45.0,36.0,18.0,13.5,9.0,59.0,93.0,34.0,84.5,12.75,93.0,18.9984032,102.9055,83.9070968,39.9751774,31.465161300000002,18.9984032,53.5,2237.0,2183.5,599.375,818.8125,53.5,9.0,17.0,8.0,15.0,3.0,17.0,2.0,5.0,3.0,2.75,1.125,2.0,57.0,142.0,85.0,78.25,31.875,57.0,2.28,3.98,1.7000000000000002,3.5549999999999997,0.6375000000000002,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,7.5,0.75,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,9.7075,13.64,3.932500000000001,10.690625,1.4746875000000008,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,67.5,78.75,15.0
mp-1179938,PtCl2,Pt,Monoclinic,C2/m,0.186098,0.0103387777777777,18,False,17.0,78.0,61.0,37.333333333333336,27.111111111111114,17.0,63.0,94.0,31.0,83.66666666666667,13.777777777777777,94.0,35.453,195.084,159.631,88.66333333333334,70.94711111111111,35.453,171.6,2041.4,1869.8000000000002,794.8666666666667,831.0222222222222,171.6,10.0,17.0,7.0,14.666666666666666,3.111111111111111,17.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,102.0,136.0,34.0,113.33333333333333,15.111111111111109,102.0,2.28,3.16,0.8800000000000003,2.8666666666666667,0.39111111111111124,3.16,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,7.0,24.0,17.0,12.666666666666666,7.5555555555555545,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,15.02,24.4975,9.4775,21.338333333333335,4.212222222222221,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,117.66666666666667,71.55555555555556,64.0
mp-1179948,PdF3,Pd,Monoclinic,C2/c,0.5610393,0.0701299125,8,False,9.0,46.0,37.0,18.25,13.875,9.0,62.0,93.0,31.0,85.25,11.625,93.0,18.9984032,106.42,87.4215968,40.8538024,32.783098800000005,18.9984032,53.5,1828.05,1774.55,497.1375,665.45625,53.5,10.0,17.0,7.0,15.25,2.625,17.0,2.0,5.0,3.0,2.75,1.125,2.0,57.0,139.0,82.0,77.5,30.75,57.0,2.2,3.98,1.7799999999999998,3.535,0.6674999999999999,3.98,0.0,2.0,2.0,1.5,0.75,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.75,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,9.7075,14.41,4.702500000000001,10.883125,1.7634375000000002,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,225.0,210.0,67.5,78.75,15.0
mp-1180041,PdCl2,Pd,Triclinic,P-1,0.0145905,0.0008105833333333,18,False,17.0,46.0,29.0,26.666666666666668,12.888888888888891,17.0,62.0,94.0,32.0,83.33333333333333,14.222222222222223,94.0,35.453,106.42,70.967,59.10866666666667,31.54088888888889,35.453,171.6,1828.05,1656.45,723.75,736.1999999999999,171.6,10.0,17.0,7.0,14.666666666666666,3.111111111111111,17.0,3.0,5.0,2.0,3.6666666666666665,0.8888888888888888,3.0,102.0,139.0,37.0,114.33333333333333,16.444444444444443,102.0,2.2,3.16,0.96,2.84,0.42666666666666675,3.16,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.0,1.3333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,14.41,24.4975,10.087499999999999,21.135,4.483333333333332,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,117.66666666666667,71.55555555555556,64.0
mp-1180654,NiF3,Ni,Triclinic,P-1,4.0005836,0.50007295,8,False,9.0,28.0,19.0,13.75,7.125,9.0,61.0,93.0,32.0,85.0,12.0,93.0,18.9984032,58.6934,39.6949968,28.922152399999998,14.8856238,18.9984032,53.5,1728.0,1674.5,472.125,627.9375,53.5,10.0,17.0,7.0,15.25,2.625,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,124.0,67.0,73.75,25.125,57.0,1.91,3.98,2.0700000000000003,3.4625,0.7762500000000001,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.75,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.25,0.375,1.0,9.7075,10.32,0.6125000000000007,9.860624999999999,0.22968749999999982,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.5953947,0.5953947,0.148848675,0.22327301250000003,0.0,15.0,225.0,210.0,67.5,78.75,15.0
mp-1181398,FeF3,Fe,Trigonal,P321,15.0004712,1.2500392666666666,12,False,9.0,26.0,17.0,13.25,6.375,9.0,55.0,93.0,38.0,83.5,14.25,93.0,18.9984032,55.845,36.8465968,28.2100524,13.8174738,18.9984032,53.5,1811.0,1757.5,492.875,659.0625,53.5,8.0,17.0,9.0,14.75,3.375,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,132.0,75.0,75.75,28.125,57.0,1.83,3.98,2.15,3.4425,0.80625,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.25,0.375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75,1.125,1.0,9.7075,10.73,1.0225000000000009,9.963125,0.3834375000000003,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,15.0,229.0,214.0,68.5,80.25,15.0
mp-1181742,CrI2,Cr,Hexagonal,P6_3mc,8.0256143,1.3376023833333337,6,False,24.0,53.0,29.0,43.333333333333336,12.888888888888888,53.0,49.0,96.0,47.0,80.33333333333333,20.88888888888889,96.0,51.9961,126.90447,74.90837,101.93501333333334,33.292608888888886,126.90447,386.85,2180.0,1793.15,984.5666666666666,796.9555555555556,386.85,6.0,17.0,11.0,13.333333333333334,4.888888888888888,17.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,139.0,139.0,0.0,139.0,0.0,139.0,1.66,2.66,1.0000000000000002,2.3266666666666667,0.4444444444444446,2.66,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,5.0,10.0,5.0,8.333333333333334,2.222222222222222,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,13.333333333333334,4.888888888888888,17.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.6666666666666665,2.222222222222222,1.0,11.19,43.015,31.825000000000003,32.406666666666666,14.144444444444446,43.015,0.0,1.062,1.062,0.7080000000000001,0.472,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,119.0,73.33333333333333,64.0
mp-1181783,FeF3,Fe,Monoclinic,C2/c,9.9999437,1.2499929625,8,False,9.0,26.0,17.0,13.25,6.375,9.0,55.0,93.0,38.0,83.5,14.25,93.0,18.9984032,55.845,36.8465968,28.2100524,13.8174738,18.9984032,53.5,1811.0,1757.5,492.875,659.0625,53.5,8.0,17.0,9.0,14.75,3.375,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,132.0,75.0,75.75,28.125,57.0,1.83,3.98,2.15,3.4425,0.80625,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.25,0.375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75,1.125,1.0,9.7075,10.73,1.0225000000000009,9.963125,0.3834375000000003,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,15.0,229.0,214.0,68.5,80.25,15.0
mp-1181931,CrF3,Cr,Monoclinic,C2/c,6.0006112,0.7500764,8,False,9.0,24.0,15.0,12.75,5.625,9.0,49.0,93.0,44.0,82.0,16.5,93.0,18.9984032,51.9961,32.9976968,27.2478274,12.3741363,18.9984032,53.5,2180.0,2126.5,585.125,797.4375,53.5,6.0,17.0,11.0,14.25,4.125,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,139.0,82.0,77.5,30.75,57.0,1.66,3.98,2.3200000000000003,3.4,0.8700000000000001,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.75,0.375,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.25,1.875,1.0,9.7075,11.19,1.4825,10.078125,0.5559375000000002,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,68.5,80.25,15.0
mp-1181940,CdCl2,Cd,Tetragonal,P-4m2,0.0,0.0,3,False,17.0,48.0,31.0,27.333333333333332,13.777777777777777,17.0,70.0,94.0,24.0,86.0,10.666666666666666,94.0,35.453,112.411,76.958,61.10566666666667,34.20355555555556,35.453,171.6,594.22,422.62,312.47333333333336,187.8311111111111,171.6,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,3.0,5.0,2.0,3.6666666666666665,0.8888888888888888,3.0,102.0,144.0,42.0,116.0,18.666666666666668,102.0,1.69,3.16,1.4700000000000002,2.67,0.6533333333333334,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,8.666666666666666,2.222222222222222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,19.495,24.4975,5.002499999999998,22.83,2.2233333333333327,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,107.33333333333333,57.77777777777777,64.0
mp-1182416,CoF3,Co,Monoclinic,C2/c,3.9999603,0.4999950375,8,False,9.0,27.0,18.0,13.5,6.75,9.0,58.0,93.0,35.0,84.25,13.125,93.0,18.9984032,58.933195,39.9347918,28.98210115,14.975546925,18.9984032,53.5,1768.0,1714.5,482.125,642.9375,53.5,9.0,17.0,8.0,15.0,3.0,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,126.0,69.0,74.25,25.875,57.0,1.88,3.98,2.1,3.455,0.7875,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,7.5,0.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.75,1.0,9.7075,10.245,0.5374999999999996,9.841875,0.2015625000000001,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,1.5484712,1.5484712,0.3871178,0.5806767,0.0,15.0,194.0,179.0,59.75,67.125,15.0
